교통량,평균속도,0010CZS420
318,101.18,
3179,80.18,
328,97.19,
4232,79.91,
3338,81.64,
2356,82.76,
1551,83.14,
1269,81.89,
1059,82.64,
980,82.82,
1792,85.07,
3565,83.05,
5298,79.85,
5034,70.26,
536,95.46,
4478,69.96,
318,95.65,
4473,57.12,
366,92.86,
4372,54.36,
310,96.07,
4208,76.79,
294,100.36,
4399,77.52,
252,102.5,
4211,78.05,
248,101.44,
4478,76.92,
287,102.57,
4407,77.07,
259,101.62,
4445,78.17,
246,102.62,
4381,78.24,
213,104.25,
3805,80.22,
246,101.7,
2808,81.18,
207,97.93,
2452,82.88,
167,102.02,
2860,82.07,
2518,83.32,
1368,93.72,
997,94.81,
665,92.3,
501,91.66,
571,92.81,
1058,94.75,
2622,91.32,
4271,87.89,
4046,86.22,
302,106.24,
4412,84.39,
196,104.01,
3900,82,
186,102.33,
4149,80.76,
206,101.43,
4198,81.08,
164,101.63,
4329,81.24,
209,102.56,
4338,81.55,
205,104.71,
4497,80.34,
236,102.86,
4559,80.38,
200,103.68,
4360,81.21,
216,105.51,
4198,82.63,
195,106.55,
3846,82.92,
219,103.7,
3442,81.44,
246,101.96,
3568,80.86,
217,104.84,
4107,85,
3526,87.6,
2253,90.48,
1382,92.87,
930,91.61,
711,90.38,
850,91.92,
1791,93.91,
4201,86.22,
6483,79.64,
5805,55.81,
681,94.1,
4893,67.56,
336,98.96,
5015,66.8,
241,98.98,
4441,78.42,
206,99.35,
4839,74.55,
202,101.6,
4702,76.65,
176,103.28,
4754,76.64,
201,103.26,
4638,77.84,
198,101.83,
4336,79.13,
170,104.45,
4225,81.06,
186,106.14,
4323,82.36,
186,106.93,
3465,84.87,
191,104.72,
2557,84.48,
227,103.74,
2529,84.59,
178,107.08,
2486,89.45,
1914,92.26,
1510,91.82,
1085,89.75,
884,91.85,
751,89.16,
769,90.54,
1210,91.77,
2646,90.35,
5116,85.21,
5368,78.57,
487,101.66,
4997,77.19,
252,101.34,
5109,71.28,
221,97.44,
5200,69.65,
215,97.58,
4565,74.24,
215,101.34,
3877,81.06,
178,102.72,
3952,79.26,
202,104.19,
3910,81.06,
195,102.94,
3859,81.48,
174,104.62,
3985,80.89,
204,103.86,
4467,79.83,
196,104.58,
3435,83.43,
183,105.03,
2633,84.54,
241,104.23,
2648,84.96,
199,106.23,
2484,89.74,
2026,91.61,
1584,92.42,
1142,91.77,
1029,82.87,
859,81.5,
828,84.04,
1190,88.28,
2753,83.23,
5131,82.12,
5219,78.76,
480,101.72,
5016,78.33,
275,101.58,
4911,74.38,
218,100.59,
4863,74.59,
213,101.86,
4850,74.31,
201,100.73,
4798,71.88,
177,101.65,
4454,76.82,
183,102.42,
4050,78.36,
176,103.05,
4160,74.42,
188,100.09,
4096,77.19,
189,103.21,
4342,80.99,
190,103.57,
3393,84.28,
192,107.29,
2477,84.99,
218,103.9,
2421,85.14,
202,104.42,
2369,89.22,
2043,90.77,
1465,91.99,
1090,91.28,
860,90.72,
763,89.71,
696,90.36,
1179,91.84,
2660,91.37,
5324,83.58,
5352,77.86,
465,103,
5054,77.2,
265,102.75,
4934,74.79,
222,101.22,
5310,67.25,
224,98.5,
5023,69.88,
207,99.73,
4447,76.54,
150,95.07,
3973,80.11,
158,100.09,
3830,81.41,
197,102.69,
3818,81.2,
190,105.5,
3732,82.33,
195,106.49,
4238,81.29,
206,106.54,
3685,82.59,
198,104.61,
2687,84.37,
223,105.47,
2605,84.26,
216,103.62,
2613,89.2,
2143,90.68,
1630,91.17,
1299,90.81,
1041,89.03,
809,89.05,
740,89.74,
1238,90.87,
2842,89.17,
5243,83.99,
5396,78.63,
515,101.36,
5208,78.54,
266,102.68,
5307,71.3,
247,98.8,
5275,71.69,
227,101.23,
5013,72.25,
228,98.28,
5078,64.35,
239,101.17,
5147,63.85,
252,100.19,
4855,76.2,
238,104.16,
5024,77.25,
227,103.05,
5056,77.68,
247,102.88,
5084,78.82,
239,105.73,
4400,79.6,
258,104.18,
3316,81.84,
308,102.43,
3295,80.98,
316,101.93,
4310,82.16,
3434,85.64,
2353,89.75,
1737,90.88,
1383,90.88,
1109,90.75,
1107,91.23,
2001,91.35,
3799,83.92,
5799,75.46,
5036,45.86,
753,83.11,
4691,42.4,
503,89.01,
4547,38.54,
396,90.99,
4440,36.96,
398,87.58,
4257,43.28,
343,94.18,
3731,82.29,
249,103.42,
4416,79.48,
265,105.97,
4654,78.08,
283,103.54,
4735,77.54,
273,101.63,
4574,80.25,
286,103.98,
4097,81.96,
228,106.71,
3897,80.68,
246,102.64,
3149,81.97,
236,101,
2749,83.96,
182,105.16,
3019,88.04,
2333,89.89,
1697,91.5,
1193,92.96,
832,92.64,
648,92.16,
628,89.94,
1208,93.19,
2698,90.8,
4536,86.41,
3748,84.37,
312,103.57,
3552,83.52,
234,102.06,
4210,80.71,
244,101.11,
4581,79,
208,101.13,
4333,80.24,
165,101.17,
4035,81.81,
175,102.59,
4133,81.69,
197,105.11,
4475,80.47,
223,104.02,
4352,80.99,
215,105.71,
4407,81.99,
222,102.74,
4185,82.15,
195,104.34,
3849,82.01,
219,103.34,
3694,81.52,
256,103.65,
3601,81,
221,103.91,
4154,84.26,
2201,86.62,
154,90.85,
77,98.68,
2006,73.6,
143,98.88,
5113,65.07,
228,101.55,
4637,49.94,
197,98.96,
4350,61.32,
198,100,
4144,35.24,
227,95.4,
4310,80.08,
193,104.4,
4408,80.47,
197,104.54,
4447,80.76,
186,103.76,
3420,84.17,
211,105.28,
2692,85.1,
225,104.1,
2618,85.71,
191,104.54,
2691,89.4,
2119,90.7,
1653,91.32,
1262,90.8,
1001,91.18,
815,87.93,
873,88.09,
1352,91.23,
2909,89.09,
5584,82.97,
5390,77.78,
478,101.47,
5332,77.46,
288,101.97,
5171,42.82,
285,94.7,
4799,65.65,
212,98.92,
4246,80.24,
218,101.55,
4209,79.47,
194,103.32,
4068,80.3,
190,104.94,
3926,81.75,
186,105.48,
3929,82.97,
170,103.97,
3858,82.35,
204,104.3,
4567,80.23,
192,106.85,
3357,82.47,
207,104.16,
2600,85.23,
207,106.19,
2652,84.3,
213,102.83,
2820,88.73,
2215,89.83,
1676,91.78,
1275,91.11,
1069,90.13,
841,89.4,
789,88.48,
1262,91.36,
2855,89.78,
5247,84.05,
5465,78.66,
486,102.05,
5318,76.37,
306,101.03,
4626,77.9,
222,101.58,
4501,77.78,
222,99.53,
4495,78.35,
198,104.4,
4109,79.16,
186,104.77,
4035,80.13,
199,102.8,
3942,81.07,
183,104.9,
3899,81.34,
175,105.03,
4302,79.83,
194,105.07,
4415,81.09,
189,106.42,
3598,82.38,
229,106.59,
2600,84.82,
218,105.58,
2611,83.63,
216,104.56,
2703,88.7,
2188,89.96,
1612,91.8,
1272,91.92,
1087,90.33,
821,89,
769,88.42,
1193,90.87,
2887,89.7,
5088,83.17,
5539,70.28,
517,101.1,
5246,48.66,
339,98.31,
5425,64.53,
268,96.45,
5025,73.22,
225,98.09,
4360,78.07,
212,101.86,
4123,79.22,
185,103.43,
4068,77.9,
188,103.6,
4014,78.35,
220,101.56,
3965,78.69,
212,102.03,
4468,63.33,
231,100.97,
4099,82.99,
198,104.91,
3532,82.74,
205,103.45,
2706,84.36,
226,106.02,
2449,84.83,
221,105.02,
2997,87.49,
2319,90.68,
1807,91.65,
1350,91.88,
1139,88.54,
906,87.92,
771,88.68,
1312,91.22,
2837,90.31,
5014,85.14,
5393,79.22,
485,102.57,
5044,77.99,
278,102.1,
5497,71.33,
253,98.92,
5313,67.92,
237,99.33,
5130,74.14,
230,101.77,
5049,72.16,
197,102.33,
4919,67.56,
214,101.84,
4922,76.84,
221,102.16,
4804,78.69,
218,102.78,
5015,77.94,
266,102.96,
4362,81.56,
239,105.59,
4353,79.32,
274,102.04,
3094,83.54,
294,103.61,
3229,81.45,
317,102.82,
4120,84.63,
3319,87.17,
2502,89.31,
1885,89.42,
1446,91.54,
1108,89.69,
962,90.24,
1662,92.3,
3572,87.45,
5396,82.21,
5214,78.02,
503,98.83,
5042,77.34,
319,99.74,
5099,75.26,
318,96.88,
5031,71.85,
271,99.46,
4823,76,
252,100.5,
4712,76.71,
221,101,
4596,78.59,
261,102.38,
4639,79.22,
242,103.76,
4283,80.26,
227,103.4,
4528,80.39,
288,102.71,
4331,80.93,
237,105.59,
3794,80.77,
217,103.39,
3096,83.07,
217,103.56,
2777,84.72,
168,103.81,
3030,88.1,
2373,91.49,
1651,93.21,
1114,93.35,
749,91.26,
621,90.29,
601,91.66,
919,92.15,
2212,91.91,
3460,89.81,
3598,85.02,
278,104.4,
4233,82.72,
203,101.67,
4170,82.23,
202,101.44,
4263,80.4,
233,100.52,
4353,80.14,
168,101.6,
4056,82.39,
165,103.19,
4107,81.72,
205,104.52,
4140,82.16,
213,104.16,
4024,82.75,
207,103.46,
4237,82.54,
245,103.65,
4149,82.78,
193,104.65,
3731,82.35,
219,102.75,
3287,83.46,
235,103.32,
3277,81.74,
204,104.08,
3064,88.6,
3165,89.36,
2104,91.57,
1347,92.49,
1003,90.62,
825,89.59,
835,89.76,
1671,92.78,
3874,87,
6528,78.13,
5608,53.09,
625,95.33,
5227,57.97,
314,99.77,
5093,73.71,
226,100.79,
4752,75.16,
233,102.78,
5101,73.03,
226,102.95,
4902,75.98,
213,101.99,
4977,74.72,
224,101.35,
5134,75.48,
212,102.3,
4953,78.29,
226,105.08,
4593,79.88,
244,104.38,
4726,79.84,
210,104.5,
3925,81.43,
231,104.9,
3015,83.1,
250,105.71,
3051,82.97,
256,103.44,
3262,87.6,
2767,89.51,
2306,88.81,
1565,91.78,
1235,91.07,
998,89.72,
898,91.98,
1416,91.7,
2920,89.51,
5013,83.23,
5241,80.05,
490,102.7,
4734,80.29,
305,102.22,
4407,67.31,
284,99.88,
4573,57.83,
274,100.55,
4999,77.41,
261,102.86,
4600,79.79,
278,103.5,
5079,77.49,
319,101.97,
5423,72.98,
376,100.71,
4988,44.77,
477,91.68,
4878,77.8,
443,101.16,
4097,75.29,
433,102.98,
4211,78.16,
552,98.7,
3811,79.15,
645,98.16,
3957,78.51,
626,96.11,
4351,74.63,
712,93.27,
3910,74.9,
564,93.76,
3136,81.71,
427,97.6,
3236,81.39,
364,96.75,
2914,88.54,
2586,89.64,
3210,87.59,
4877,80.89,
5312,79.53,
6510,57.29,
3887,59.56,
708,87.96,
4244,81.48,
442,101.49,
5573,67.63,
555,96.17,
4990,74.89,
470,98.82,
4399,79.78,
443,100.52,
4953,75.62,
421,99.63,
4883,76.99,
385,100.53,
4867,78.57,
327,101.9,
4550,77.53,
303,101.49,
4413,73.04,
327,99.95,
3717,84.68,
242,105.46,
3328,81.98,
225,102.75,
2892,73.03,
228,101.6,
2885,77.3,
204,103.4,
2618,82.99,
192,104.98,
2126,87.42,
139,102.69,
1529,90.49,
125,106.73,
2092,90.07,
1512,91.64,
1187,91.17,
1137,92.75,
1682,91.72,
3779,84.68,
6159,73.85,
5347,47.86,
666,89.62,
4525,36.61,
475,93.14,
4046,58.95,
372,96.6,
4467,78.06,
401,99.54,
4705,58.34,
380,95.92,
4170,52.16,
335,91.87,
3839,70.96,
355,95.7,
4578,72.26,
378,96.16,
4042,78.53,
314,100.44,
4075,78.9,
318,101.01,
4530,80.94,
303,103.05,
3836,82.94,
249,105.72,
3163,83.99,
226,101.9,
2743,83.29,
187,105.12,
2781,76.9,
2283,82.19,
1723,83.06,
1254,85.82,
789,83.08,
627,81.07,
648,84.74,
878,86.96,
1720,85.77,
2614,87.68,
2992,78.66,
318,101.55,
2818,77.87,
253,100.62,
3338,62.69,
322,94.43,
2960,31.53,
299,89.61,
2874,43.44,
261,92.44,
2953,82.71,
251,102.95,
4203,80.39,
284,103.02,
4649,78.62,
314,101.29,
4185,69.44,
318,95.65,
3116,30.34,
340,88.17,
2791,18.91,
341,84.61,
3344,74.52,
276,102.03,
3666,78.53,
323,98.26,
3271,78.57,
260,99.45,
3827,80.37,
3370,81.09,
2121,91.01,
1371,92.4,
942,91.25,
719,90.11,
833,85.46,
1476,88.57,
3262,69.2,
394,55.48,
77,97.5,
2503,80.02,
166,103.7,
3151,79.18,
219,100.77,
2531,80.17,
209,99.15,
2248,79.01,
238,96.82,
2268,86.46,
1849,86.78,
1466,86.66,
1143,87.28,
864,84.63,
759,87.4,
684,84.27,
1070,87.05,
2173,88.05,
4118,88.88,
4629,81.62,
444,103.08,
4321,81.99,
248,103.14,
4355,73.82,
262,99.37,
4120,34.68,
266,95.16,
4064,77.91,
222,103.05,
3790,81.39,
215,102.63,
4578,79.74,
221,102.45,
4602,78.02,
242,103.39,
4551,79.42,
215,102.19,
3895,81.58,
222,103.99,
4534,81.72,
233,105.11,
3641,85.73,
232,104.45,
2889,85.91,
224,102.99,
2398,86.22,
193,103.5,
2538,89.61,
2136,90.88,
1646,91.2,
1202,91.98,
833,90.44,
686,90.13,
679,90.94,
1079,92.48,
2333,90.84,
4361,87.83,
4728,79.76,
442,102.08,
4551,79.86,
243,102.75,
4780,76.78,
237,99.39,
4709,74.1,
238,101.33,
4430,62.21,
234,95.93,
3668,72.14,
230,100.67,
3978,73.38,
238,97.96,
3998,67.79,
250,97.59,
2066,78.9,
117,99.63,
437,80.82,
16,104.16,
4212,83.31,
219,107.79,
3630,85.15,
218,106.14,
2888,85.19,
244,103.18,
2443,85.74,
198,104.67,
2519,88.84,
2048,91.03,
1624,88.44,
1307,83.73,
947,81.59,
725,79.35,
668,69.16,
918,74.24,
1728,66.66,
3133,68.73,
3519,66.69,
468,90.71,
3878,42.74,
350,92.49,
3888,63.63,
251,96.21,
3741,69.29,
246,96.32,
3940,64.54,
260,97.69,
3497,77.5,
216,102.24,
4296,76.11,
223,103.62,
4232,73.23,
235,102.15,
3976,82.47,
235,104.77,
4199,81.03,
205,104.14,
4265,77.95,
211,105.69,
3455,85.77,
215,105.15,
2805,86.78,
224,104.19,
2230,87.5,
195,106.22,
2363,89.92,
2008,90.75,
1539,93.29,
1099,91.74,
877,91.71,
707,91.14,
683,90.7,
979,88.59,
1932,91.86,
3732,89.27,
4702,82.39,
445,104.11,
4544,81.74,
254,104.37,
4424,80.07,
223,102.06,
4661,73.64,
234,101.29,
4863,67.95,
255,100.84,
4655,75.88,
226,100.15,
4570,61.34,
268,97.47,
4487,65.43,
268,97.81,
4802,51.21,
284,93.92,
4872,76.76,
293,102.88,
4964,79.76,
284,104.67,
4161,83.23,
308,103.9,
3428,82.91,
294,102.65,
3363,81.01,
343,99.77,
3382,87.41,
2854,87.65,
2018,90.67,
1550,91.25,
1132,90.48,
892,91.14,
810,90.88,
1062,91.63,
2371,90.61,
3831,86.84,
4059,77.77,
401,99.05,
3740,77.05,
299,98.92,
4318,74.46,
311,99.37,
4385,77.62,
272,101.45,
3928,78.01,
236,100.75,
4098,74.93,
279,99.98,
3636,79.51,
273,101.56,
3966,82.16,
261,101.86,
4482,79.72,
320,103.02,
4437,79.74,
285,102.2,
4093,79.18,
272,103.05,
3339,79.83,
241,102.78,
2915,76.66,
245,96.8,
2378,77.22,
195,97.93,
2296,82.66,
2012,82.52,
1440,86.18,
954,89.37,
730,87.48,
535,81.39,
460,81.89,
589,74.1,
941,83.87,
1484,83.29,
1898,70.25,
210,93.3,
2116,70.37,
210,93.27,
2421,73.94,
209,98.37,
2878,70.94,
228,97.49,
2919,75.43,
214,99.27,
3062,76.46,
252,100.71,
3188,74.63,
244,98.28,
3734,77.5,
241,101.26,
4266,80.42,
267,102.82,
4328,76.59,
242,101.49,
4061,82.15,
227,104.06,
3317,85.38,
255,105.25,
3087,84.24,
256,102.77,
2946,85.03,
222,105.12,
3171,89.16,
2829,90.32,
1910,92.87,
1184,91.73,
754,90.71,
625,89.97,
726,91.05,
1507,94.12,
3668,87.95,
5635,81.9,
5081,79.39,
620,99.69,
4715,81.55,
303,102.62,
5008,78.18,
243,100.6,
5077,75.26,
263,100.22,
4278,79.21,
229,102.37,
2917,86.1,
209,102.81,
4229,75.49,
214,103.53,
4088,77.38,
203,101.19,
3990,74.84,
205,99.42,
3428,60.25,
222,91.9,
3770,61.12,
257,93.6,
3247,82.86,
229,103.72,
2431,83.19,
222,101.56,
2447,82.06,
204,99.71,
2280,88.17,
1827,83.61,
1484,80.53,
1065,83.12,
854,84.81,
736,82.58,
672,82.48,
915,85.01,
2003,86.35,
3744,86.43,
3853,60.92,
495,93.22,
3992,31.58,
337,87.82,
4254,38.29,
266,92.11,
4113,74.85,
233,99.44,
4338,56.14,
252,98.75,
4607,72.09,
217,102.92,
4680,78.36,
201,103.26,
4464,80.33,
214,105.68,
4451,80.14,
206,102.81,
4564,79.53,
229,103.63,
4336,79.46,
232,104.37,
3568,82.22,
235,104.68,
2616,82.99,
228,102.72,
2476,84.33,
212,100.95,
2313,90.48,
2037,91.19,
1624,91.93,
1223,91.38,
956,90.62,
725,90.7,
675,90.86,
1071,91.82,
2578,91.32,
4898,86.64,
5158,80.52,
482,102.98,
5086,78.78,
280,101.81,
5026,66.69,
288,98.5,
4620,75.26,
258,99.95,
4907,72.86,
271,100.95,
4901,60.24,
275,97.57,
4770,73.86,
239,100.31,
4524,77.65,
219,103.39,
4379,73.72,
207,99.71,
4361,79.47,
218,102.63,
4255,80.38,
232,104.92,
3616,83.96,
235,104.2,
2737,86.45,
220,105.05,
2774,83.34,
230,103.34,
2797,87.95,
2249,89.59,
1841,91.2,
1295,91.9,
1057,90.35,
713,90.94,
721,89.52,
1118,91.88,
2772,89.15,
5289,84.64,
5437,77.89,
507,102.59,
5155,77.32,
308,100.92,
5054,70.69,
278,97.51,
5184,66.68,
269,97.61,
5154,48.65,
280,91.67,
4958,50.05,
260,97.53,
4871,69.26,
259,98.97,
4487,78.04,
235,102.3,
4391,79.32,
216,101.93,
4662,78.26,
279,101.85,
4640,80.16,
224,106.55,
3776,83.82,
246,104.39,
2848,84.19,
238,102.12,
2846,82.71,
248,101.54,
3172,86.57,
2548,88.84,
1873,91.7,
1411,91.36,
1097,90.12,
802,89.4,
723,89.67,
1195,91.84,
2600,90.72,
4848,85.69,
5241,77.14,
497,102.79,
5037,76.53,
320,100.6,
5051,62.91,
337,98.52,
4979,57.01,
309,95.32,
5025,42.58,
299,92.48,
4904,39.15,
387,92.17,
5008,42.55,
362,93.52,
5063,48.57,
330,97.39,
4930,69.81,
388,96.68,
5147,48.15,
399,95.49,
5360,53.43,
390,96.72,
4735,68.94,
377,102.47,
3823,80.57,
437,100.94,
3799,77.33,
454,96.25,
4737,79.44,
4187,83.51,
2911,88.18,
2098,89.68,
1418,90.61,
1020,91.5,
1143,88.27,
1618,83.93,
3173,78.99,
5363,69.52,
4021,63.32,
603,84.28,
3724,46.42,
655,77.32,
3691,24.11,
594,82.05,
3739,25.38,
599,78.33,
3596,23.16,
503,84.3,
3394,21.59,
504,84.64,
3943,27.5,
437,89,
4116,63.42,
409,98.66,
3981,81.28,
368,102.58,
4462,81.15,
365,104.34,
4270,81.43,
388,103.44,
4145,81.76,
414,102.25,
3172,82.31,
335,102.6,
2742,83.87,
241,101.84,
2961,87.65,
2485,89.66,
1727,93.48,
1227,92.02,
829,92.51,
599,92.36,
600,90.07,
856,91.97,
1882,92.19,
3048,92.52,
3371,84.96,
292,104.78,
3830,81.44,
244,102.35,
4912,75.88,
276,99.51,
5024,74.01,
241,101.19,
4709,78.09,
251,100.7,
4645,77.75,
268,102.02,
4490,79.12,
275,102.22,
4609,78.3,
288,100.81,
4513,79.41,
287,102.19,
4605,78.92,
291,103.7,
4232,81.77,
238,105.48,
3892,82.93,
234,105.37,
3191,83.47,
231,102.86,
2887,82.57,
211,101.4,
3339,85.84,
2869,87.88,
2099,90.87,
1421,91.91,
1057,91.13,
777,90.5,
823,93.05,
1485,93.84,
3189,89.05,
4738,85.98,
4222,73.76,
355,100.65,
4114,82.09,
220,101.71,
4567,80.73,
219,101.46,
4912,77.35,
228,100.35,
4750,76.39,
243,100.88,
4162,75.09,
242,100.01,
4356,79.11,
217,104.78,
4735,77.55,
250,102.24,
4689,79.08,
218,104.21,
4370,79.09,
225,105.17,
2279,87.86,
2077,91.63,
1437,92.14,
928,91.51,
794,90.53,
812,90.97,
1556,92.68,
3614,87.42,
5988,81.36,
5469,73.31,
566,100.42,
4971,78,
370,101.6,
4784,76.73,
256,100.45,
4821,72.91,
230,101.41,
5074,71.75,
244,101.89,
4686,75,
224,101,
4842,75.63,
216,101.73,
4693,77.04,
215,104.52,
4489,78.62,
205,107.88,
4448,79.81,
221,106.91,
4565,80.09,
224,106.49,
3628,84.59,
205,107.12,
2869,86.31,
214,103.45,
2435,86.33,
228,106.24,
2965,87.75,
2239,89.43,
1771,90.38,
1249,91.18,
987,89.43,
829,88.3,
799,89.5,
1256,90.7,
2739,89.73,
5139,84.96,
5306,79.15,
483,102.89,
4959,77.41,
277,102.55,
4674,76.61,
235,100.61,
4615,62.54,
246,97.62,
3821,27.83,
298,86.81,
4470,65.4,
229,101.09,
4617,75.31,
226,102.02,
4673,77.61,
247,103.23,
4464,77.85,
194,105.86,
4145,80.53,
247,106.44,
4498,80.44,
227,106.8,
3720,83.97,
214,108.04,
2773,84.58,
227,103.17,
2687,84.35,
237,106.32,
2689,89.03,
2182,90.33,
1647,92.79,
1270,89.76,
890,89.01,
736,88.2,
772,89.09,
1256,90.95,
2767,90.56,
5103,84.72,
4953,55.47,
507,97.06,
5105,68.16,
310,99.72,
5004,73.65,
245,100.14,
5011,60.14,
246,98.96,
4778,61.3,
262,96.66,
4683,74.33,
243,101.3,
4618,76.72,
225,102.32,
4449,79.13,
221,103.29,
4326,79.69,
193,104.59,
4375,79.42,
221,103.82,
4411,81.13,
246,105.47,
3567,84.14,
215,105.71,
2659,85.18,
234,102.6,
2666,84.39,
221,105.48,
2660,88.92,
2168,91.11,
1713,90.73,
1275,91.3,
965,88.95,
785,89.88,
690,89.56,
1190,90.38,
2601,90.52,
4955,85.84,
4601,81.93,
495,103.43,
5019,76.5,
305,99.51,
4689,77.93,
253,100.29,
4932,71.05,
250,100.14,
4829,39.52,
266,94.13,
4650,72.28,
227,102.19,
4818,74.79,
277,102.09,
4663,76.46,
240,101.58,
4777,77.73,
231,104.42,
4962,76.42,
245,105.22,
4970,79.08,
275,103.09,
4436,80.32,
284,107.8,
3401,82.68,
320,102.85,
3269,81.04,
299,100.57,
3694,85.59,
2875,87.96,
2121,91.21,
1542,90.09,
1203,89.97,
901,90.68,
871,89.95,
1419,85.76,
2837,84.02,
4512,83.89,
4532,80.55,
410,101.15,
4239,82.63,
279,101.59,
4753,79.51,
252,103.46,
4893,77.54,
265,100.83,
4819,76.35,
261,100.91,
3979,73.49,
236,98.27,
3371,71.9,
242,96.67,
3758,77.14,
261,101.03,
4242,80.96,
268,104.15,
4516,80.47,
263,102.04,
4093,78.6,
240,104,
114,60.4,
11,92.39,
142,88.99,
27,113.84,
511,80.76,
29,103.52,
4291,82.58,
231,106.06,
4199,83.15,
207,105.61,
3989,84.58,
217,108.75,
3873,85.6,
191,106.11,
3574,85.25,
216,105.94,
3219,84.57,
239,104.35,
3214,84,
220,105.53,
3752,87.18,
3152,88.57,
2239,91.54,
1306,93.27,
914,90.49,
684,91.01,
821,90.48,
1735,93.44,
3604,88.86,
6236,82.59,
5406,39.61,
699,91.7,
5075,61.98,
323,98.84,
4991,72.16,
234,98.47,
4624,42.57,
243,94.06,
4423,29.09,
251,92,
4499,70.18,
188,101.65,
4508,78.32,
209,103.31,
4579,77.94,
215,103,
4440,79.53,
210,103.37,
4161,81.32,
221,106.05,
4297,82.26,
211,105.11,
3448,85.27,
214,105.5,
2611,85.76,
215,105.84,
2517,86.04,
210,103.97,
2402,89.72,
2073,90.99,
1457,91.74,
1136,90.76,
888,88.88,
676,88.34,
741,90.82,
1141,91.27,
2627,89.43,
5112,86.77,
5265,80.09,
442,103.29,
5028,78.54,
262,101.63,
4764,77.32,
222,99.25,
4238,79.49,
209,101.63,
4100,79.32,
207,102.04,
3869,79.73,
190,101.78,
3818,80.79,
205,102.64,
3828,81.44,
197,104.29,
3762,81.68,
182,105.01,
3754,81.89,
204,105.34,
4432,81.15,
220,107.28,
3419,85.39,
229,106.49,
2582,86.22,
231,105.12,
2553,85.64,
200,106.14,
2479,89.26,
2037,91.05,
1600,90.62,
1193,90.52,
900,88.83,
670,89.03,
659,88.62,
1021,89.61,
2346,91.07,
4664,87.47,
4962,81.01,
430,105.15,
4759,79.91,
245,102.66,
4301,80.06,
191,101.08,
3949,80.46,
192,100.83,
3665,81.52,
201,103.33,
3484,81.41,
186,103.16,
3602,81.55,
173,103.1,
3621,82.34,
188,104.44,
3653,82.51,
182,108.66,
3952,80.59,
192,104.01,
4110,82.89,
219,105.6,
3264,85.71,
214,105.82,
2504,83.14,
233,101,
2402,80.86,
193,103.11,
2140,89.84,
1686,86.82,
1246,85.9,
951,81.75,
773,80.5,
478,78.89,
538,77.54,
753,82.79,
1612,81.91,
3601,87.59,
4284,81.15,
396,102.07,
4195,80.6,
244,101.28,
4140,79.28,
198,100.49,
4484,78.87,
181,102.9,
4409,79.38,
182,102.01,
3854,81.8,
172,104.24,
3874,80.26,
184,102.65,
3865,81.18,
187,105.36,
3913,82.52,
185,104.99,
3824,82.04,
182,104.05,
3888,82.32,
206,103.64,
3262,86.49,
210,104.96,
2505,85.97,
229,102.48,
1370,83.92,
126,102.64,
152,90.12,
60,104.69,
754,80.44,
37,104.23,
4600,77.66,
198,101.45,
4668,78.56,
207,103.19,
4545,79.43,
232,105.45,
4518,79.36,
214,104.92,
4886,78.76,
240,104.29,
4826,80.46,
240,105.84,
4427,81.16,
285,103.76,
3282,81.91,
275,101.77,
3288,81.5,
287,104,
3601,85.39,
2579,88.81,
2158,87.57,
1529,84.77,
1167,84.1,
832,82.99,
845,85.33,
1377,87.52,
2625,86.79,
4165,88.13,
3165,87.74,
299,105.86,
2827,87.39,
189,104.59,
3585,79.95,
217,100.33,
4642,76.77,
272,100.82,
4511,77.84,
231,102.25,
4414,79.89,
229,101.71,
4003,81.23,
224,103.5,
3985,76.67,
244,102.34,
3599,79.09,
235,102.84,
3949,76.11,
273,100.93,
3721,80.62,
226,104.84,
3245,83.39,
203,105.7,
2422,78.03,
202,100.13,
2128,81.06,
148,100.09,
2220,89.11,
1913,84.9,
1395,85.45,
1133,83.93,
859,81.87,
520,86.53,
504,84.46,
752,87.33,
1449,88.81,
2315,94.7,
2233,91.34,
224,107.1,
2415,89.64,
156,106.66,
2985,86.48,
167,105.44,
3687,83.39,
180,107.1,
3895,81.72,
156,103.97,
3722,82.56,
186,106.76,
4022,82.57,
193,101.65,
4333,82.72,
219,104.98,
4399,82.75,
206,105.96,
4390,82.86,
204,107.28,
3946,83.75,
187,107.44,
3560,85.03,
207,106.11,
3109,80.03,
246,101.03,
3110,78.97,
204,99.97,
4025,77.61,
3285,86.83,
2019,91.7,
1234,92.88,
876,90.71,
648,90.29,
815,91.85,
1712,93.84,
4164,86.68,
6178,81.82,
4758,42.82,
666,90.51,
5084,61.75,
302,100.75,
4412,79.36,
210,101.24,
4219,79.91,
186,103.07,
4170,80.52,
197,103.09,
4102,80.45,
180,104.01,
4046,80.18,
188,103.73,
4072,81.26,
198,103.29,
3865,81.96,
194,105.58,
4051,79.97,
181,105.51,
4222,81.67,
222,104.8,
3597,84.01,
207,104.16,
2494,84.99,
230,103.51,
2479,85.35,
195,103.09,
2472,88.97,
1943,90.31,
119,90.94,
1133,88.87,
875,88.96,
681,88.89,
643,90.45,
1068,90.87,
2659,98.21,
4659,91.8,
4714,83.16,
471,102.55,
4535,83.27,
312,103.49,
4638,79.42,
321,99.51,
4553,76.35,
313,100.5,
4479,77.69,
301,102.45,
4055,79.91,
286,101.5,
3943,82.43,
244,104.26,
3828,84.29,
256,103.97,
